address,amphoe,cemail1,cfax,cname,cphone,cradio,dataid,entrydate,helipad,hosp_agency,hosp_ambulance,hosp_bed,hosp_bed_expand,hosp_bed_used,hosp_burn,hosp_code_new,hosp_code_old,hosp_morgue,hosp_morgue_used,hosp_oper_room,hosp_oper_room_used,hosp_stroke,hosp_surgery_capa,hosp_trauma,hosp_type,image_attachment_1,image_attachment_2,image_attachment_3,incidentid,label,latitude,longitude,map_label,originator_incident_name,originator_position,postcode,province,report_dt,subscribername,tambol,to_ecg
183ู,ยะหริ่ง,,,,,,11085,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,30,,0,,,11429,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลยะหริ่ง,6.85919949390000000000,101.36974070000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ยามู,ส่วนควบคุมการฝึก (ECG)
106 ม.1 ถ.ยะรัง ,ยะรัง,,,,,,11086,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,30,,0,,,11430,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลยะรัง,6.74924963600000000000,101.29543018000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,96160,ปัตตานี,,,ปิตูมุดี,ส่วนควบคุมการฝึก (ECG)
128  ถ.บ้านนางโจ-ปรีดี ,แม่ลาน,,,,,,11087,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,10,,0,,,11431,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลแม่ลาน,6.65890600000000000000,101.24272600000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94180,ปัตตานี,,,แม่ลาน,ส่วนควบคุมการฝึก (ECG)
162 ถ.ท่าเสด็จ,สายบุรี,,,,,,11088,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,60,,0,,,11460,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลสมเด็จพระยุพราชสายบุรี,6.69297791980000000000,101.62313112000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ตะลุปัน,ส่วนควบคุมการฝึก (ECG)
-,กะพ้อ,,,,,,11089,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,10,,0,,,11464,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลกะพ้อ,6.57121724000000000000,101.54223740000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94140,ปัตตานี,,,กะรุบี,ส่วนควบคุมการฝึก (ECG)
ม.1 ต.บ่อทอง,หนองจิก,,,,,,11090,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,0,,0,,,11578,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลทุ่งนเรนทร์,6.81356766200000000000,101.08692334000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,บ่อทอง,ส่วนควบคุมการฝึก (ECG)
ม.3 ต.คอลอตันหยง,หนองจิก,,,,,,11091,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,0,,0,,,14106,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกโตนด,6.75340503030000000000,101.21991088000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,คอลอตันหยง,ส่วนควบคุมการฝึก (ECG)
-,ไม้แก่น,,,,,,11092,6/6/2019 6:37:49 PM,,กระทรวงสาธารณสุข,,0,,0,,,14107,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านป่าไหม้,6.58455557274882250000,101.69929841659177000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94220,ปัตตานี,,,คอนทราย,ส่วนควบคุมการฝึก (ECG)
-,กะพ้อ,,,,,,11093,6/6/2019 6:37:49 PM,,กระทรวงสาธารณสุข,,0,,0,,,14210,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโต๊ะแน,6.60849382810000000000,101.55344720000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ตะโละดือรามัน,ส่วนควบคุมการฝึก (ECG)
ม.3 บ้านหัวเขาแก้ว,ปะนาเระ,,,,,,11094,6/6/2019 6:37:49 PM,,กระทรวงสาธารณสุข,,0,,0,,,14362,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกลาง,6.82962490000000000000,101.52019501000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,บ้านกลาง,ส่วนควบคุมการฝึก (ECG)
30/10,เมืองปัตตานี,,073-348206,,073-348100,,11540,6/16/2019 12:42:36 PM,,เอกชน,0.0,30,,0,,,41342,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลสิโรรสปัตตานี,6.8566251,101.22368219999998,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94000,ปัตตานี,6/16/2019 12:41:02 PM,,รูสะมิแล,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11100,6/6/2019 6:37:50 PM,,กระทรวงสาธารณสุข,,0,,0,,,10015,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยะลา  ตำบลยะลา,6.51853900000000000000,101.17421700000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95000,ยะลา,,,ยะลา,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11101,6/6/2019 6:37:50 PM,,กระทรวงสาธารณสุข,,0,,0,,,10016,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบุดี  ตำบลบุดี,6.52828100000000000000,101.31353100000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95000,ยะลา,,,บุดี,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11102,6/6/2019 6:37:50 PM,,กระทรวงสาธารณสุข,,0,,0,,,10017,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบุดี  ตำบลบุดี,6.50117500000000000000,101.28974200000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95000,ยะลา,,,บุดี,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11103,6/6/2019 6:37:50 PM,,กระทรวงสาธารณสุข,,0,,0,,,10018,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลยุโป,6.60642500000000000000,101.27895300000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95000,ยะลา,,,ยุโป,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11104,6/6/2019 6:37:50 PM,,กระทรวงสาธารณสุข,,0,,0,,,10019,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทุ่งยามู  ตำบลยุโป,6.58658300000000000000,101.25616400000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95000,ยะลา,,,ยุโป,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11105,6/6/2019 6:37:50 PM,,กระทรวงสาธารณสุข,,0,,0,,,10020,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านลิดล  ตำบลลิดล,6.54867200000000000000,101.19913600000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95160,ยะลา,,,ลิดล,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11106,6/6/2019 6:37:51 PM,,กระทรวงสาธารณสุข,,0,,0,,,10021,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่าสาป  ตำบลท่าสาป,6.53783600000000000000,101.24619200000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95000,ยะลา,,,ท่าสาป,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11107,6/6/2019 6:37:51 PM,,กระทรวงสาธารณสุข,,0,,0,,,10022,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านลำใหม่  ตำบลลำใหม่,6.58194700000000000000,101.19805800000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95160,ยะลา,,,ลำใหม่,ส่วนควบคุมการฝึก (ECG)
-,เมืองยะลา,,,,,,11108,6/6/2019 6:37:51 PM,,กระทรวงสาธารณสุข,,0,,0,,,10023,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหน้าถ้ำ  ตำบลหน้าถ้ำ,6.53138600000000000000,101.22614200000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ยะลา,95000,ยะลา,,,หน้าถ้ำ,ส่วนควบคุมการฝึก (ECG)
